,count,Random,MostPop,UserKNN,ItemKNN,UserKNN with means,BPR,MF,PMF,NMF,WMF,HPF,NeuMF,VAECF
378,0.022019867549668875,11,0,2,0,1,0,8,3,2,0,0,0,0
2234,0.022019867549668875,12,2,8,6,9,2,8,10,7,2,2,2,2
1287,0.02185430463576159,8,1,24,5,23,1,15,13,18,1,1,1,1
2305,0.02185430463576159,10,3,4,3,4,3,6,7,8,3,3,3,3
1897,0.02185430463576159,15,0,0,0,0,0,3,0,0,0,0,0,0
2448,0.021688741721854303,11,0,0,0,0,0,1,0,0,0,0,0,1
1478,0.021688741721854303,16,0,4,1,8,1,7,4,5,1,1,1,1
818,0.021688741721854303,11,1,1,1,1,1,2,1,1,1,2,1,1
1827,0.021688741721854303,12,2,2,2,2,2,3,2,2,2,2,2,2
2289,0.021688741721854303,14,0,3,2,3,0,3,1,2,1,0,0,0
1002,0.021688741721854303,11,2,1,1,1,2,2,1,1,1,2,1,1
1249,0.02152317880794702,9,4,15,6,16,4,10,13,16,4,7,4,6
2273,0.02152317880794702,10,1,1,1,1,1,2,1,1,1,1,1,1
1669,0.02152317880794702,12,1,1,1,1,1,2,4,1,1,1,1,1
2466,0.02152317880794702,11,2,0,2,0,2,1,2,0,0,1,2,1
1199,0.02152317880794702,6,0,0,1,0,0,2,0,0,0,0,0,0
1637,0.02152317880794702,9,3,6,4,5,3,11,4,5,3,5,4,4
1734,0.021357615894039735,4,1,1,1,1,1,1,1,1,1,1,1,6
1692,0.021357615894039735,15,0,0,1,0,0,0,0,0,0,0,0,0
1257,0.021357615894039735,6,0,0,0,0,0,2,0,0,0,0,0,0
2435,0.021357615894039735,19,0,0,0,0,0,1,0,0,0,0,0,0
1323,0.021357615894039735,7,5,5,5,5,5,9,6,5,5,6,5,6
1389,0.021357615894039735,8,1,1,2,1,1,3,1,1,1,1,1,1
1483,0.021357615894039735,9,3,8,8,12,3,14,8,7,3,4,3,5
2550,0.021357615894039735,10,0,0,0,0,0,2,0,1,0,0,0,0
2870,0.02119205298013245,9,0,0,0,0,0,1,0,0,0,0,0,0
1918,0.02119205298013245,8,2,2,2,2,2,4,2,2,2,2,2,4
2061,0.02119205298013245,9,3,3,4,3,3,4,4,3,3,3,3,3
2071,0.02119205298013245,11,2,10,2,7,2,3,4,6,2,2,2,2
1749,0.02119205298013245,12,2,3,4,2,2,7,3,2,2,2,2,2
1926,0.02119205298013245,9,1,1,1,1,1,3,1,1,1,1,1,1
2625,0.02119205298013245,9,1,3,4,6,1,6,8,5,1,1,1,1
2899,0.02119205298013245,17,1,1,1,1,1,3,2,1,1,1,1,1
1146,0.02119205298013245,11,2,2,5,3,2,5,4,2,2,2,2,2
778,0.02119205298013245,10,1,1,3,1,1,2,3,1,1,1,1,1
1735,0.021026490066225166,7,2,1,2,1,2,4,3,1,2,3,2,5
1861,0.021026490066225166,13,0,0,2,0,0,0,1,0,0,0,0,0
2322,0.021026490066225166,6,0,1,1,1,0,1,2,2,0,0,0,0
2943,0.021026490066225166,17,0,0,0,0,0,0,0,0,0,0,0,0
1971,0.021026490066225166,10,3,4,4,5,3,4,3,4,3,4,3,3
1756,0.021026490066225166,17,0,0,0,0,0,0,0,0,0,0,0,0
2329,0.021026490066225166,9,5,8,8,6,5,8,7,7,6,6,6,6
2389,0.021026490066225166,12,1,3,1,1,1,2,1,1,1,3,1,2
757,0.021026490066225166,9,1,1,3,1,1,2,1,2,1,2,1,2
2223,0.020860927152317882,11,1,1,2,2,1,4,1,1,1,1,1,2
223,0.020860927152317882,16,1,1,1,1,1,4,1,1,1,1,1,1
2637,0.020860927152317882,12,1,1,3,1,1,7,2,1,1,1,1,1
1883,0.020860927152317882,7,1,1,1,1,1,3,2,1,1,1,1,1
1790,0.020860927152317882,12,3,14,6,9,3,9,9,7,3,4,3,4
1547,0.020695364238410598,8,1,1,2,1,1,1,1,1,1,1,1,1
2344,0.020695364238410598,10,3,4,4,3,3,3,4,4,3,3,3,3
2341,0.02052980132450331,14,3,4,5,4,3,6,5,4,3,4,3,3
2784,0.02052980132450331,6,0,0,0,0,0,0,0,0,0,0,0,0
820,0.02052980132450331,12,2,6,5,4,2,10,7,3,2,2,2,2
2896,0.02052980132450331,9,3,7,4,5,3,7,4,6,3,3,3,3
1769,0.020364238410596026,14,1,1,1,1,1,1,1,1,1,1,1,1
2779,0.020364238410596026,11,0,0,0,0,0,4,0,0,0,0,0,0
574,0.020364238410596026,4,1,1,1,1,1,2,1,1,1,1,1,1
2517,0.020364238410596026,15,3,13,7,11,3,10,16,11,3,5,3,6
2165,0.020364238410596026,10,2,2,4,2,2,2,3,2,2,2,2,2
2275,0.02019867549668874,9,2,3,2,3,2,4,2,3,2,2,2,2
1428,0.02019867549668874,17,0,0,0,0,0,1,1,0,0,0,0,0
403,0.02019867549668874,11,0,4,5,2,0,5,4,3,1,2,2,2
1521,0.02019867549668874,9,5,5,6,5,5,7,6,5,5,5,5,5
2105,0.02019867549668874,9,1,1,3,2,1,5,3,4,1,1,1,1
707,0.02019867549668874,12,1,4,4,2,1,3,5,2,1,1,1,1
1349,0.020033112582781457,9,0,0,0,0,0,0,0,0,0,0,0,0
2006,0.020033112582781457,11,0,0,0,1,0,2,0,0,0,1,0,0
1681,0.020033112582781457,9,1,1,2,1,1,3,1,1,1,1,1,2
2492,0.020033112582781457,14,1,5,4,5,1,7,6,5,1,1,1,1
2016,0.020033112582781457,9,2,2,2,2,2,2,2,2,2,2,2,2
402,0.020033112582781457,10,1,0,3,0,1,3,2,0,0,1,1,2
2089,0.020033112582781457,6,1,1,1,1,1,5,1,1,1,2,1,1
1378,0.020033112582781457,9,1,1,2,1,1,3,1,1,1,1,1,1
938,0.020033112582781457,7,2,2,2,2,2,3,2,2,2,2,2,4
2182,0.020033112582781457,10,0,2,1,2,0,3,2,0,0,0,0,2
1995,0.020033112582781457,8,0,2,2,3,0,8,2,0,0,0,0,0
1414,0.019867549668874173,13,0,1,1,1,0,1,1,1,0,1,0,1
1720,0.019867549668874173,10,1,1,1,1,1,6,2,1,1,1,1,1
1857,0.019867549668874173,7,1,4,2,3,1,6,2,2,1,0,1,0
2270,0.019867549668874173,12,1,1,2,1,1,1,1,1,1,1,1,1
805,0.01970198675496689,14,1,2,1,3,1,7,3,1,1,1,1,1
920,0.01970198675496689,9,2,2,3,2,2,2,2,2,2,2,2,2
942,0.01970198675496689,6,0,2,2,1,0,3,1,1,0,0,0,3
2317,0.01970198675496689,12,1,2,3,2,1,5,2,2,1,1,1,1
1886,0.01970198675496689,11,0,0,0,0,0,1,0,0,0,0,0,0
2618,0.01970198675496689,10,3,3,4,3,3,4,5,4,3,3,2,3
2337,0.01970198675496689,8,0,4,1,7,0,3,3,4,0,1,0,1
1487,0.01970198675496689,13,4,7,5,6,4,12,7,8,4,6,4,5
1370,0.0195364238410596,9,0,0,0,0,0,0,0,0,0,0,0,0
1569,0.0195364238410596,10,0,1,1,0,0,4,2,2,0,0,0,1
2334,0.0195364238410596,9,1,2,3,2,1,3,2,1,1,1,1,1
1766,0.0195364238410596,6,0,0,0,0,0,3,0,0,0,0,0,0
912,0.0195364238410596,9,6,7,6,7,6,9,8,8,6,6,6,7
2630,0.019370860927152317,8,1,3,3,4,1,6,5,5,1,1,1,1
2516,0.019370860927152317,14,2,22,4,22,2,12,20,23,2,2,2,2
421,0.019370860927152317,10,1,11,1,8,1,11,14,6,1,1,1,1
2202,0.019370860927152317,5,2,6,4,3,2,9,3,5,2,3,2,3
1279,0.019370860927152317,14,0,0,0,0,0,2,1,0,0,0,0,0
2285,0.019370860927152317,12,2,2,2,2,2,3,4,2,2,2,2,3
2145,0.019205298013245033,16,2,3,4,2,2,4,3,2,2,2,2,2
1739,0.019205298013245033,10,0,0,0,0,0,1,0,0,0,0,0,0
1707,0.019205298013245033,11,1,1,1,1,1,4,1,1,1,1,1,1
2965,0.019205298013245033,9,0,1,0,1,0,2,0,0,0,0,0,0
1964,0.019205298013245033,13,0,0,0,0,0,1,0,0,0,0,0,0
2641,0.019205298013245033,5,1,1,1,1,1,2,1,1,1,1,1,2
1876,0.019205298013245033,10,2,2,2,2,2,2,2,2,2,2,2,2
1646,0.01903973509933775,11,3,18,4,10,3,13,6,9,3,3,3,3
1750,0.01903973509933775,21,1,2,2,2,1,3,3,3,2,2,2,3
1463,0.018874172185430464,12,2,4,4,4,2,6,6,4,2,3,3,3
886,0.018874172185430464,12,0,1,1,0,0,2,2,0,0,0,0,0
2124,0.018874172185430464,10,0,0,0,0,0,0,0,0,0,0,0,0
235,0.018874172185430464,10,1,1,1,1,1,2,1,1,1,1,1,1
1815,0.018874172185430464,11,0,0,1,0,0,1,1,0,0,0,0,1
2156,0.01870860927152318,7,0,1,0,0,0,5,0,0,0,0,0,0
2651,0.01870860927152318,16,0,0,0,0,0,0,0,0,0,0,0,2
2197,0.01870860927152318,12,0,0,0,0,0,1,1,0,0,0,0,0
2673,0.01870860927152318,10,0,0,0,0,0,1,0,0,0,0,0,0
2980,0.01870860927152318,9,0,0,1,0,0,0,0,0,0,0,0,0
2523,0.01870860927152318,13,3,6,4,6,3,9,8,7,3,4,3,3
2365,0.01870860927152318,14,1,1,1,1,1,2,1,1,1,1,1,1
2537,0.01870860927152318,10,1,1,1,1,1,3,1,1,1,1,1,1
2623,0.01870860927152318,10,0,0,0,0,0,0,0,0,0,0,0,0
2388,0.018543046357615896,7,0,0,0,0,0,0,0,0,0,0,0,0
1816,0.018543046357615896,15,2,2,4,2,2,3,4,2,3,2,3,8
2393,0.018543046357615896,7,1,1,2,1,1,2,2,1,1,2,1,4
2193,0.018543046357615896,10,3,3,3,3,3,3,4,3,3,3,3,4
2077,0.018543046357615896,14,1,2,2,2,1,4,2,2,1,2,1,1
2318,0.018543046357615896,10,3,8,5,6,3,8,5,9,4,6,3,3
1636,0.018543046357615896,8,2,3,3,3,2,7,3,3,2,2,2,2
1183,0.018543046357615896,15,0,0,1,0,0,1,0,0,0,0,0,0
902,0.018543046357615896,14,1,1,1,1,1,2,2,1,1,1,1,2
944,0.018377483443708608,11,4,5,4,7,4,8,7,5,4,4,4,4
2265,0.018377483443708608,10,3,3,6,3,3,4,4,3,3,3,3,3
2962,0.018377483443708608,11,0,0,0,0,0,1,0,0,0,0,0,0
2702,0.018377483443708608,6,2,19,3,17,2,4,15,18,2,2,2,4
969,0.018211920529801324,11,0,2,1,2,0,2,2,2,0,0,0,0
995,0.018211920529801324,15,4,11,5,8,4,10,9,13,5,7,4,7
2134,0.018211920529801324,9,5,4,7,6,5,7,6,5,5,5,5,5
1388,0.018211920529801324,5,0,0,2,0,0,0,0,0,0,0,0,0
2086,0.01804635761589404,9,0,0,0,0,0,1,0,0,0,0,0,0
1905,0.01804635761589404,9,2,2,3,2,2,5,2,2,2,2,2,2
1074,0.01804635761589404,8,0,0,0,0,0,0,0,0,0,0,0,0
1872,0.01804635761589404,12,2,2,2,2,2,2,2,2,2,2,2,2
1936,0.01804635761589404,11,0,0,1,0,0,2,0,0,0,0,0,0
254,0.017880794701986755,10,0,2,0,0,0,2,1,0,0,0,0,0
2078,0.017880794701986755,8,1,1,1,1,1,5,1,1,1,1,1,1
2095,0.017880794701986755,9,1,1,2,1,1,5,1,2,1,1,1,1
2624,0.017880794701986755,18,2,2,2,2,2,3,2,2,2,2,2,2
2468,0.017880794701986755,13,0,0,0,0,0,1,0,0,0,0,0,0
395,0.017880794701986755,22,0,0,1,0,0,1,0,0,0,0,0,1
1822,0.01771523178807947,14,1,1,2,1,1,2,3,1,1,1,1,4
2121,0.01771523178807947,13,4,13,6,14,4,11,7,15,4,5,4,5
2040,0.01771523178807947,10,2,17,9,11,2,12,12,10,4,5,3,4
1143,0.01771523178807947,8,1,4,1,4,1,2,3,2,3,1,1,1
1694,0.01771523178807947,13,4,8,4,6,4,6,5,6,4,4,4,5
2521,0.01771523178807947,5,0,5,3,5,0,5,4,5,2,2,0,2
598,0.01771523178807947,9,1,1,2,1,1,4,2,1,1,2,1,1
2120,0.017549668874172187,10,0,2,3,2,0,1,2,3,0,1,0,0
1718,0.017549668874172187,8,2,2,4,2,2,4,2,2,2,3,2,3
2164,0.017549668874172187,7,0,1,0,0,0,1,0,0,0,1,0,1
2316,0.017549668874172187,5,4,2,4,2,4,4,3,2,2,4,4,2
1446,0.017549668874172187,15,0,8,1,14,0,12,13,15,0,3,0,1
2644,0.0173841059602649,14,0,0,1,0,0,1,1,0,0,0,0,2
262,0.0173841059602649,11,0,12,2,10,0,9,7,6,0,1,0,2
1544,0.0173841059602649,6,0,2,0,2,0,2,1,2,0,0,0,0
1252,0.0173841059602649,9,0,1,1,1,0,2,1,0,0,0,0,0
1307,0.0173841059602649,7,1,1,2,3,1,1,1,3,1,1,1,1
476,0.0173841059602649,8,0,0,0,0,0,1,0,0,0,0,0,1
1733,0.0173841059602649,4,0,0,1,0,0,2,0,0,0,0,0,4
2634,0.0173841059602649,6,1,1,1,1,1,1,1,1,1,1,1,1
2238,0.0173841059602649,6,2,3,3,3,2,5,3,3,2,3,2,2
1704,0.0173841059602649,14,3,5,7,6,3,6,5,7,3,3,3,4
473,0.0173841059602649,11,2,3,3,2,2,6,2,2,2,2,2,2
2176,0.017218543046357615,5,1,1,1,1,1,1,1,1,1,1,1,1
1889,0.017218543046357615,16,2,2,2,2,2,3,3,2,2,2,2,2
1178,0.017218543046357615,7,0,1,1,2,0,1,2,0,0,1,0,2
2314,0.017218543046357615,16,0,2,2,2,0,3,1,1,0,0,0,0
492,0.017218543046357615,11,1,1,1,1,1,5,1,1,1,1,1,1
2313,0.017218543046357615,6,0,5,1,3,0,5,5,9,0,0,0,0
1823,0.017218543046357615,7,0,0,2,0,0,2,1,0,0,0,0,0
2026,0.017218543046357615,8,3,2,3,3,3,3,2,3,3,3,3,3
2754,0.017218543046357615,10,0,0,1,0,0,1,1,0,0,0,0,0
1246,0.01705298013245033,7,0,0,0,0,0,1,0,1,0,0,1,1
2475,0.01705298013245033,11,0,0,0,0,0,1,0,0,0,0,0,0
224,0.01705298013245033,10,0,1,0,0,0,4,0,0,0,0,0,0
2324,0.01705298013245033,11,1,4,2,4,1,4,6,5,1,1,1,3
1828,0.01705298013245033,15,2,3,3,3,2,5,4,3,2,2,2,2
2288,0.01705298013245033,15,0,0,0,0,0,0,1,0,0,0,0,0
1571,0.01705298013245033,9,0,2,1,3,0,4,1,2,0,0,0,0
2805,0.016887417218543047,14,1,14,2,14,1,3,9,8,1,2,1,2
2433,0.016887417218543047,15,0,0,0,0,0,0,0,0,0,0,0,0
3025,0.016887417218543047,12,1,1,1,1,1,1,1,1,1,1,1,1
2143,0.016887417218543047,5,0,0,2,0,0,2,2,0,0,0,0,1
2370,0.016887417218543047,18,1,2,2,1,1,4,5,1,1,1,1,1
2321,0.016887417218543047,9,1,4,5,5,1,6,5,4,1,2,1,1
2655,0.016887417218543047,5,0,0,1,0,0,2,0,0,0,0,0,1
2529,0.016887417218543047,13,4,5,5,6,4,8,7,6,3,4,4,4
1953,0.016887417218543047,11,2,2,2,2,2,3,2,2,2,2,2,2
2683,0.016887417218543047,13,0,0,1,1,0,2,1,2,0,0,1,1
1653,0.016887417218543047,8,0,9,2,7,0,4,2,6,0,0,0,0
1934,0.016721854304635762,6,0,1,1,1,0,1,1,1,0,0,0,0
2173,0.016721854304635762,12,1,1,2,1,1,2,1,1,1,1,1,1
1699,0.016721854304635762,11,3,3,3,3,3,4,3,3,3,3,3,2
1698,0.016721854304635762,11,1,2,2,3,1,3,2,2,1,2,1,1
2869,0.016721854304635762,14,1,1,2,2,1,2,1,2,1,2,1,1
1898,0.016721854304635762,10,0,1,1,0,0,5,1,1,0,0,0,0
2506,0.016721854304635762,7,1,6,2,4,1,2,3,5,1,1,1,2
3022,0.016556291390728478,14,1,7,3,4,1,5,5,7,1,2,1,3
867,0.016556291390728478,17,1,7,3,13,1,7,11,12,1,2,1,4
2035,0.016556291390728478,4,1,6,4,4,1,4,9,6,1,2,1,2
1392,0.016556291390728478,10,0,1,2,0,0,3,2,0,0,1,0,0
3120,0.016556291390728478,8,0,1,2,1,0,2,3,1,0,1,0,1
2210,0.016556291390728478,15,0,0,0,0,0,0,1,0,0,0,0,1
2076,0.016556291390728478,7,1,2,1,2,1,2,2,2,1,2,2,2
1908,0.016556291390728478,15,0,0,1,0,0,1,0,1,0,0,0,0
241,0.016556291390728478,12,3,3,3,3,3,4,3,3,3,3,3,3
427,0.016556291390728478,8,2,4,3,3,2,4,4,2,2,3,2,2
1065,0.016556291390728478,9,0,4,1,4,0,4,5,2,0,0,0,0
1956,0.016556291390728478,8,0,4,1,5,0,6,2,3,0,2,0,2
2361,0.016556291390728478,15,0,1,2,1,0,1,0,1,0,0,0,1
1683,0.01639072847682119,17,3,5,4,3,3,4,5,3,3,4,3,4
2959,0.01639072847682119,9,0,0,0,0,0,0,0,0,0,0,0,2
2254,0.01639072847682119,7,2,12,5,9,2,10,12,12,2,3,2,3
1819,0.01639072847682119,13,0,0,0,1,0,1,1,0,0,0,0,1
2769,0.01639072847682119,9,1,2,2,2,1,3,1,2,1,1,1,1
2088,0.01639072847682119,12,0,0,0,0,0,2,0,0,0,0,0,0
1932,0.01639072847682119,13,1,1,2,1,1,2,2,2,1,2,1,3
2731,0.016225165562913906,11,1,7,1,3,1,5,5,11,1,1,1,1
1981,0.016225165562913906,20,0,0,0,0,0,0,0,0,0,0,0,0
2347,0.016225165562913906,3,1,1,3,1,1,2,1,3,1,1,1,1
2519,0.016225165562913906,8,0,0,0,0,0,3,1,0,0,0,0,0
1473,0.016225165562913906,17,1,4,2,1,1,6,2,1,1,2,1,2
1701,0.016225165562913906,10,1,2,2,2,1,2,2,2,1,2,1,1
2974,0.016225165562913906,12,1,1,1,1,1,1,1,1,1,1,1,1
1719,0.016059602649006622,10,2,2,2,2,2,2,2,2,2,2,2,2
2387,0.016059602649006622,10,3,3,3,3,3,3,3,3,3,3,3,5
1621,0.016059602649006622,10,2,5,2,4,2,9,5,6,1,3,2,3
2920,0.016059602649006622,13,1,2,4,2,1,4,1,2,1,1,1,1
2553,0.016059602649006622,14,0,0,2,0,0,2,1,0,0,0,0,0
1796,0.016059602649006622,12,0,0,0,0,0,0,0,0,0,0,0,0
2542,0.016059602649006622,14,1,1,1,1,1,3,1,1,1,1,1,1
2306,0.016059602649006622,10,0,1,0,0,0,4,0,1,0,0,0,0
2770,0.016059602649006622,21,2,2,2,3,2,3,3,2,2,2,2,2
2236,0.015894039735099338,6,1,4,3,4,1,4,3,4,1,2,1,3
2205,0.015894039735099338,13,1,1,1,1,1,1,1,1,1,1,1,3
2739,0.015894039735099338,9,0,0,0,0,0,0,0,0,0,0,0,0
2429,0.015894039735099338,13,0,0,0,0,0,0,0,0,0,0,0,0
1647,0.015894039735099338,7,1,4,1,4,1,4,3,3,1,1,1,1
1484,0.015894039735099338,14,0,0,0,0,0,1,0,1,0,0,0,0
1786,0.015894039735099338,14,1,0,0,0,0,0,0,0,0,0,0,0
2319,0.015894039735099338,11,0,0,0,0,0,0,0,0,0,0,0,0
2249,0.015728476821192054,9,0,2,0,2,0,3,1,1,0,0,0,0
2714,0.015728476821192054,13,0,5,0,2,0,8,2,1,0,1,0,0
289,0.015728476821192054,11,1,6,2,7,1,5,4,5,1,1,1,1
2421,0.015728476821192054,13,0,0,0,0,0,2,0,0,0,0,0,0
1552,0.015728476821192054,8,1,2,2,4,1,5,2,2,1,1,2,1
2108,0.015562913907284768,4,1,2,2,2,1,3,1,1,1,1,1,1
1901,0.015562913907284768,7,0,0,1,0,0,1,1,1,0,0,0,0
2512,0.015562913907284768,14,1,21,3,16,1,11,9,17,2,1,2,2
2185,0.015562913907284768,7,0,0,2,0,0,2,0,0,0,1,0,0
846,0.015562913907284768,9,0,0,1,0,0,2,1,0,0,0,0,0
2338,0.015562913907284768,17,0,0,0,0,0,4,0,0,0,0,0,0
962,0.015562913907284768,12,1,4,1,5,1,6,6,2,2,2,1,3
2271,0.015562913907284768,11,1,1,1,1,1,1,1,1,1,1,1,2
234,0.015562913907284768,14,0,0,0,0,0,1,0,0,0,0,0,1
2128,0.015562913907284768,8,0,1,1,0,0,4,0,1,0,0,0,0
2391,0.015397350993377483,12,0,0,2,1,0,3,1,0,0,1,0,4
2096,0.015397350993377483,10,0,0,0,0,0,0,0,0,0,0,0,0
1782,0.015397350993377483,9,0,1,0,1,0,2,1,0,0,0,0,0
2272,0.015397350993377483,10,1,2,3,3,1,4,2,1,1,2,1,1
1513,0.015397350993377483,10,1,5,1,4,1,4,3,4,1,1,1,1
2083,0.015397350993377483,15,2,2,3,2,2,3,3,3,2,2,2,3
2368,0.015397350993377483,15,0,3,4,3,0,4,2,3,1,2,0,3
1985,0.015397350993377483,13,1,8,1,6,1,4,3,3,1,1,1,1
2225,0.015397350993377483,5,4,7,6,6,4,5,5,6,4,4,4,4
2331,0.015397350993377483,10,1,2,1,2,1,8,2,2,2,2,1,2
2198,0.015397350993377483,6,0,0,0,0,0,0,0,0,0,0,0,0
2440,0.015397350993377483,12,0,1,1,1,0,1,0,2,0,0,0,0
2628,0.015231788079470199,8,1,11,2,12,1,9,12,16,1,1,1,1
2063,0.015231788079470199,17,3,3,3,3,3,3,3,3,3,3,3,3
1880,0.015231788079470199,11,5,5,6,4,5,5,5,4,5,5,5,6
2566,0.015231788079470199,8,0,2,0,4,0,2,0,2,0,0,0,0
991,0.015231788079470199,12,0,0,0,0,0,0,0,0,0,0,0,0
2610,0.015231788079470199,14,1,9,5,7,1,8,8,11,1,1,1,2
190,0.015231788079470199,15,1,1,1,1,1,3,2,1,1,1,1,1
1645,0.015066225165562913,12,1,1,5,1,1,8,3,2,1,1,1,1
297,0.015066225165562913,11,3,16,5,9,3,6,7,9,4,4,3,3
2793,0.015066225165562913,8,0,0,0,0,0,1,0,0,0,0,0,0
2530,0.015066225165562913,10,0,1,0,1,0,3,3,1,0,0,0,0
2310,0.015066225165562913,15,5,5,5,5,5,8,5,7,5,6,5,6
1818,0.015066225165562913,10,0,0,0,0,0,0,0,0,0,0,0,2
1895,0.015066225165562913,11,0,1,0,0,0,3,0,0,0,0,0,0
2382,0.015066225165562913,14,1,1,2,1,1,1,1,1,1,1,1,3
2002,0.015066225165562913,9,3,3,2,2,3,4,3,3,3,2,3,3
1048,0.015066225165562913,8,0,0,0,0,0,0,0,0,0,0,0,0
2012,0.015066225165562913,16,1,2,1,2,1,2,1,2,1,2,1,1
2097,0.015066225165562913,14,0,0,0,0,0,0,0,0,0,0,0,0
169,0.014900662251655629,10,1,1,1,2,1,3,2,3,1,1,1,1
2462,0.014900662251655629,6,0,0,0,0,0,0,0,0,0,0,0,0
2604,0.014900662251655629,8,0,14,5,11,0,7,8,11,0,0,0,0
257,0.014900662251655629,6,1,7,1,9,1,10,9,5,1,1,1,1
2866,0.014900662251655629,13,0,0,0,0,0,2,0,0,0,0,0,0
940,0.014900662251655629,9,3,3,3,3,3,6,3,3,3,4,3,4
2843,0.014900662251655629,16,0,1,1,1,0,2,1,1,0,0,0,0
801,0.014900662251655629,14,0,0,0,0,0,0,0,0,0,0,0,0
2298,0.014735099337748345,13,3,4,4,4,3,7,3,4,4,3,3,3
2531,0.014735099337748345,15,1,1,2,1,1,1,1,1,1,1,1,1
2281,0.014735099337748345,15,2,2,2,2,2,3,2,2,2,2,2,2
2125,0.014735099337748345,9,0,4,1,3,0,2,1,3,0,0,0,0
1358,0.014735099337748345,3,0,0,0,0,0,0,0,0,0,0,0,0
1890,0.014735099337748345,5,0,0,0,0,0,0,0,0,0,0,0,0
442,0.014735099337748345,11,1,1,1,2,1,4,2,2,1,1,1,1
2302,0.014735099337748345,7,1,5,3,4,1,3,3,2,1,2,1,0
2740,0.01456953642384106,10,0,0,0,0,0,3,1,0,0,0,0,0
1830,0.01456953642384106,14,1,0,1,0,1,1,1,0,0,0,1,0
2827,0.01456953642384106,16,1,1,2,1,1,1,1,1,1,1,1,1
1626,0.01456953642384106,11,0,3,0,3,0,3,3,1,0,0,0,0
2563,0.01456953642384106,11,2,19,3,12,2,12,14,19,2,3,2,3
2274,0.01456953642384106,9,0,0,0,0,0,0,0,0,0,0,0,0
1329,0.01456953642384106,9,0,2,0,0,0,0,0,0,0,0,0,0
1688,0.01456953642384106,9,0,0,1,0,0,1,0,0,0,0,0,0
2335,0.01456953642384106,12,0,1,0,1,0,1,1,0,0,0,0,0
2280,0.014403973509933774,5,1,4,2,4,1,1,3,2,1,2,1,1
2426,0.014403973509933774,6,1,1,2,1,1,1,1,1,1,1,1,1
1609,0.014403973509933774,9,1,2,1,2,1,5,3,2,1,1,1,1
2451,0.014403973509933774,7,4,5,5,4,4,6,6,5,4,4,4,5
1052,0.014403973509933774,7,0,0,0,0,0,1,1,0,0,0,0,0
2432,0.014403973509933774,8,2,4,2,4,2,5,5,4,3,2,3,2
1994,0.014403973509933774,8,0,0,0,0,0,0,0,0,0,0,0,0
749,0.014403973509933774,7,0,4,2,2,0,7,7,3,0,1,0,0
855,0.014403973509933774,13,1,4,5,5,1,5,6,2,1,1,1,1
299,0.01423841059602649,10,1,1,1,1,1,2,1,0,2,2,1,1
1032,0.01423841059602649,15,1,2,0,2,1,1,1,0,1,0,1,1
1469,0.01423841059602649,10,2,2,2,2,2,4,3,2,2,2,2,2
286,0.014072847682119206,10,2,7,3,7,2,5,6,3,2,3,3,3
282,0.014072847682119206,4,0,0,0,0,0,1,0,0,0,0,0,0
2545,0.014072847682119206,7,0,0,0,0,0,0,1,0,0,0,0,0
1765,0.014072847682119206,11,0,0,0,0,0,0,0,0,0,0,0,0
1397,0.014072847682119206,10,1,1,1,1,1,1,1,1,1,1,1,1
333,0.014072847682119206,14,0,0,2,0,0,3,3,0,0,0,0,0
2712,0.014072847682119206,6,3,10,4,9,3,9,5,10,3,3,4,6
1803,0.014072847682119206,6,0,0,1,0,0,4,0,1,0,0,0,0
978,0.014072847682119206,5,2,7,4,6,3,6,5,8,2,3,2,2
451,0.014072847682119206,6,1,1,1,1,1,1,1,1,1,1,1,1
1771,0.01390728476821192,6,0,0,0,0,0,0,0,0,0,0,0,0
1412,0.01390728476821192,9,3,3,3,3,3,3,3,3,3,3,3,3
3040,0.01390728476821192,9,1,1,1,1,1,2,1,1,1,2,1,1
972,0.01390728476821192,12,0,0,0,0,0,0,0,0,0,0,0,0
2308,0.01390728476821192,10,1,1,2,1,1,2,1,1,1,1,1,1
1556,0.01390728476821192,14,1,8,4,5,1,6,3,6,1,1,1,1
2885,0.01390728476821192,11,1,2,2,2,1,3,2,2,1,1,1,1
1912,0.013741721854304636,13,0,0,0,0,0,1,1,0,0,0,0,0
2079,0.013741721854304636,8,0,0,0,0,0,0,0,0,0,0,0,0
2816,0.013741721854304636,11,0,0,0,0,0,1,0,0,0,0,0,0
2513,0.013741721854304636,9,0,0,0,0,0,0,1,0,0,0,0,0
1205,0.013741721854304636,6,0,0,0,0,0,0,0,0,0,0,0,0
1983,0.013741721854304636,17,2,3,2,2,2,6,3,3,2,2,2,2
2783,0.013741721854304636,10,0,0,2,0,0,0,0,0,0,0,0,0
2309,0.013576158940397352,14,2,4,3,2,2,5,4,4,2,2,2,2
2771,0.013576158940397352,10,0,11,4,6,0,11,4,4,0,0,0,1
2243,0.013576158940397352,10,1,4,1,4,1,7,5,4,1,1,1,2
344,0.013576158940397352,5,1,1,1,1,1,2,1,1,1,1,1,2
2561,0.013576158940397352,10,1,1,3,2,1,2,1,2,1,1,1,1
2497,0.013576158940397352,8,0,2,0,0,0,4,1,2,0,0,0,0
1282,0.013576158940397352,12,0,0,0,1,0,2,2,1,0,0,0,0
2839,0.013576158940397352,9,1,1,0,1,1,2,1,0,0,1,1,1
1508,0.013576158940397352,11,0,0,0,0,0,2,2,1,0,0,0,1
